date,trend_category,post_count
2026-02-13,Skincare & self-care,21.145833333333332
2026-02-20,Skincare & self-care,23.291666666666668
2026-02-27,Skincare & self-care,24.104166666666668
2026-03-06,Skincare & self-care,24.208333333333332
2026-03-13,Skincare & self-care,23.666666666666668
2026-03-20,Skincare & self-care,22.081632653061224
2026-03-27,Skincare & self-care,19.98
2026-04-03,Skincare & self-care,18.25531914893617
2026-04-10,Skincare & self-care,16.162790697674417
2026-04-17,Skincare & self-care,14.608695652173912
2026-04-24,Skincare & self-care,11.645833333333334
2026-05-01,Skincare & self-care,9.6
2026-05-08,Skincare & self-care,7.75
2026-05-15,Skincare & self-care,5.555555555555555
2026-05-22,Skincare & self-care,4.5
2026-05-29,Skincare & self-care,2.8958333333333335
2026-06-05,Skincare & self-care,2.235294117647059
2026-06-12,Skincare & self-care,1.510204081632653
2026-06-19,Skincare & self-care,1.0
2026-06-26,Skincare & self-care,1.0
2026-07-03,Skincare & self-care,0.9
2026-07-10,Skincare & self-care,0.9245283018867925
2026-07-17,Skincare & self-care,0.8181818181818182
2026-07-24,Skincare & self-care,0.8780487804878049
2025-08-01,Streetwear & sneakers,1.0638297872340425
2025-08-08,Streetwear & sneakers,0.9411764705882353
2025-08-15,Streetwear & sneakers,1.2
2025-08-22,Streetwear & sneakers,0.9622641509433962
2025-08-29,Streetwear & sneakers,1.02
2025-09-05,Streetwear & sneakers,0.7959183673469388
2025-09-12,Streetwear & sneakers,0.8113207547169812
2025-09-19,Streetwear & sneakers,1.0454545454545454
2025-09-26,Streetwear & sneakers,0.9787234042553191
2025-10-03,Streetwear & sneakers,1.0943396226415094
2025-10-10,Streetwear & sneakers,0.8163265306122449
2025-10-17,Streetwear & sneakers,1.06
2025-10-24,Streetwear & sneakers,1.0408163265306123
2025-10-31,Streetwear & sneakers,0.8
2025-11-07,Streetwear & sneakers,0.8372093023255814
2025-11-14,Streetwear & sneakers,0.8222222222222222
2025-11-21,Streetwear & sneakers,1.0975609756097562
2025-11-28,Streetwear & sneakers,1.06
2025-12-05,Streetwear & sneakers,0.8913043478260869
2025-12-12,Streetwear & sneakers,0.8333333333333334
2025-12-19,Streetwear & sneakers,1.0
2025-12-26,Streetwear & sneakers,0.8846153846153846
2026-01-02,Streetwear & sneakers,0.9361702127659575
2026-01-09,Streetwear & sneakers,1.2727272727272727
2026-01-16,Streetwear & sneakers,1.148936170212766
2026-01-23,Streetwear & sneakers,0.98
2026-01-30,Streetwear & sneakers,1.0444444444444445
2026-02-06,Streetwear & sneakers,0.9565217391304348
2026-02-13,Streetwear & sneakers,0.8653846153846154
2026-02-20,Streetwear & sneakers,1.108695652173913
2026-02-27,Streetwear & sneakers,1.7551020408163265
2026-03-06,Streetwear & sneakers,2.1458333333333335
2026-03-13,Streetwear & sneakers,2.4545454545454546
2026-03-20,Streetwear & sneakers,4.06
2026-03-27,Streetwear & sneakers,4.66
2026-04-03,Streetwear & sneakers,6.642857142857143
2026-04-10,Streetwear & sneakers,8.96078431372549
2026-04-17,Streetwear & sneakers,10.679245283018869
2026-04-24,Streetwear & sneakers,13.454545454545455
2026-05-01,Streetwear & sneakers,15.64
2026-05-08,Streetwear & sneakers,17.06
2026-05-15,Streetwear & sneakers,18.97872340425532
2026-05-22,Streetwear & sneakers,21.382978723404257
2026-05-29,Streetwear & sneakers,19.08695652173913
2026-06-05,Streetwear & sneakers,22.326923076923077
2026-06-12,Streetwear & sneakers,22.083333333333332
2026-06-19,Streetwear & sneakers,19.96153846153846
2026-06-26,Streetwear & sneakers,19.02
2026-07-03,Streetwear & sneakers,17.150943396226417
2026-07-10,Streetwear & sneakers,15.191489361702128
2026-07-17,Streetwear & sneakers,12.767441860465116
2026-07-24,Streetwear & sneakers,11.162790697674419
2025-08-01,Study/productivity aesthetic,0.9444444444444444
2025-08-08,Study/productivity aesthetic,1.0434782608695652
2025-08-15,Study/productivity aesthetic,0.92
2025-08-22,Study/productivity aesthetic,1.1914893617021276
2025-08-29,Study/productivity aesthetic,1.0925925925925926
2025-09-05,Study/productivity aesthetic,1.0
2025-09-12,Study/productivity aesthetic,1.0612244897959184
2025-09-19,Study/productivity aesthetic,0.8235294117647058
2025-09-26,Study/productivity aesthetic,0.74
2025-10-03,Study/productivity aesthetic,1.2448979591836735
2025-10-10,Study/productivity aesthetic,1.1458333333333333
2025-10-17,Study/productivity aesthetic,1.2
2025-10-24,Study/productivity aesthetic,1.0
2025-10-31,Study/productivity aesthetic,0.9444444444444444
2025-11-07,Study/productivity aesthetic,0.7446808510638298
2025-11-14,Study/productivity aesthetic,0.7441860465116279
2025-11-21,Study/productivity aesthetic,1.0434782608695652
2025-11-28,Study/productivity aesthetic,0.9130434782608695
2025-12-05,Study/productivity aesthetic,0.9555555555555556
2025-12-12,Study/productivity aesthetic,1.1521739130434783
2025-12-19,Study/productivity aesthetic,1.0
2025-12-26,Study/productivity aesthetic,1.148936170212766
2026-01-02,Study/productivity aesthetic,1.0238095238095237
2026-01-09,Study/productivity aesthetic,1.0
2026-01-16,Study/productivity aesthetic,0.78
2026-01-23,Study/productivity aesthetic,0.9791666666666666
2026-01-30,Study/productivity aesthetic,0.8478260869565217
2026-02-06,Study/productivity aesthetic,0.8958333333333334
2026-02-13,Study/productivity aesthetic,1.1458333333333333
2026-02-20,Study/productivity aesthetic,1.4130434782608696
2026-02-27,Study/productivity aesthetic,1.9259259259259258
2026-03-06,Study/productivity aesthetic,3.0434782608695654
2026-03-13,Study/productivity aesthetic,3.6595744680851063
2026-03-20,Study/productivity aesthetic,5.355555555555555
2026-03-27,Study/productivity aesthetic,6.333333333333333
2026-04-03,Study/productivity aesthetic,7.791666666666667
2026-04-10,Study/productivity aesthetic,9.604166666666666
2026-04-17,Study/productivity aesthetic,11.837209302325581
2026-04-24,Study/productivity aesthetic,13.127659574468085
2026-05-01,Study/productivity aesthetic,15.79245283018868
2026-05-08,Study/productivity aesthetic,17.48936170212766
2026-05-15,Study/productivity aesthetic,18.692307692307693
2026-05-22,Study/productivity aesthetic,18.979591836734695
2026-05-29,Study/productivity aesthetic,19.170212765957448
2026-06-05,Study/productivity aesthetic,20.22
2026-06-12,Study/productivity aesthetic,17.82
2026-06-19,Study/productivity aesthetic,16.76
2026-06-26,Study/productivity aesthetic,16.145833333333332
2026-07-03,Study/productivity aesthetic,13.644444444444444
2026-07-10,Study/productivity aesthetic,11.88
2026-07-17,Study/productivity aesthetic,10.209302325581396
2026-07-24,Study/productivity aesthetic,8.224489795918368
2025-08-01,Sustainable fashion,1.1219512195121952
2025-08-08,Sustainable fashion,1.08
2025-08-15,Sustainable fashion,0.9591836734693877
2025-08-22,Sustainable fashion,1.0851063829787233
2025-08-29,Sustainable fashion,1.183673469387755
2025-09-05,Sustainable fashion,1.1020408163265305
2025-09-12,Sustainable fashion,1.0227272727272727
2025-09-19,Sustainable fashion,1.0425531914893618
2025-09-26,Sustainable fashion,0.8958333333333334
2025-10-03,Sustainable fashion,0.9555555555555556
2025-10-10,Sustainable fashion,0.8297872340425532
2025-10-17,Sustainable fashion,0.8958333333333334
2025-10-24,Sustainable fashion,1.024390243902439
2025-10-31,Sustainable fashion,1.0681818181818181
2025-11-07,Sustainable fashion,1.0204081632653061
2025-11-14,Sustainable fashion,1.125
2025-11-21,Sustainable fashion,1.125
2025-11-28,Sustainable fashion,1.530612244897959
2025-12-05,Sustainable fashion,1.5510204081632653
2025-12-12,Sustainable fashion,1.1304347826086956
2025-12-19,Sustainable fashion,2.2916666666666665
2025-12-26,Sustainable fashion,2.6808510638297873
2026-01-02,Sustainable fashion,3.1132075471698113
2026-01-09,Sustainable fashion,5.956521739130435
2026-01-16,Sustainable fashion,6.357142857142857
2026-01-23,Sustainable fashion,8.333333333333334
2026-01-30,Sustainable fashion,11.244897959183673
2026-02-06,Sustainable fashion,12.085106382978724
2026-02-13,Sustainable fashion,11.934782608695652
2026-02-20,Sustainable fashion,15.215686274509803
2026-02-27,Sustainable fashion,17.61111111111111
2026-03-06,Sustainable fashion,18.653846153846153
2026-03-13,Sustainable fashion,19.571428571428573
2026-03-20,Sustainable fashion,18.953488372093023
2026-03-27,Sustainable fashion,23.02127659574468
2026-04-03,Sustainable fashion,20.58
2026-04-10,Sustainable fashion,17.52
2026-04-17,Sustainable fashion,16.53191489361702
2026-04-24,Sustainable fashion,15.204081632653061
2026-05-01,Sustainable fashion,11.470588235294118
2026-05-08,Sustainable fashion,10.235294117647058
2026-05-15,Sustainable fashion,8.638297872340425
2026-05-22,Sustainable fashion,6.469387755102041
2026-05-29,Sustainable fashion,5.510204081632653
2026-06-05,Sustainable fashion,3.2745098039215685
2026-06-12,Sustainable fashion,2.4761904761904763
2026-06-19,Sustainable fashion,2.1875
2026-06-26,Sustainable fashion,1.346938775510204
2026-07-03,Sustainable fashion,1.2222222222222223
2026-07-10,Sustainable fashion,1.0
2026-07-17,Sustainable fashion,0.7755102040816326
2026-07-24,Sustainable fashion,1.1020408163265305
